company,code,hotel,price,location,run_date,checkin,checkout,address
Shell,SHL,Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"101 S. President Street Baltimore, Maryland 21202"
Shell,SHL,Courtyard Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1000 Aliceanna Street Baltimore, Maryland 21202"
Shell,SHL,Delta Hotels Baltimore North,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"5100 Falls Road Baltimore, Maryland 21210"
Sony,SON,SpringHill Suites Columbia,125,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7055 Minstrel Way Columbia, Maryland 21046"
Sony,SON,Courtyard Columbia,80,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"8910 Stanford Boulevard Columbia, Maryland 21045"
Sony,SON,Residence Inn Columbia,143,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4950 Beaver Run Ellicott City, Maryland 21043"
Sony,SON,Residence Inn Fulton at Maple Lawn,161,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"11800 West Market Place Fulton, Maryland 20759"
Sony,SON,TownePlace Suites Fort Meade National Business Park,125,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 National Business Parkway Annapolis Junction, Maryland 20701"
Sony,SON,Courtyard Fort Meade BWI Business District,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"2700 Hercules Road Annapolis Junction, Maryland 20701"
Sony,SON,TownePlace Suites Arundel Mills BWI Airport,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7021 Arundel Mills Circle Hanover, Maryland 21076"
Sony,SON,Residence Inn Arundel Mills BWI Airport,116,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7035 Arundel Mills Circle Hanover, Maryland 21076"
Sony,SON,Element Arundel Mills BWI Airport,143,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7522 Teague Road Hanover, Maryland 21076"
Sony,SON,Aloft Arundel Mills BWI Airport,116,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7520 Teague Road Hanover, Maryland 21076"
Sony,SON,SpringHill Suites Arundel Mills BWI Airport,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7544 Teague Road Hanover, Maryland 21076"
Sony,SON,Fairfield Inn & Suites Arundel Mills BWI Airport,125,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7539 Teague Road Hanover, Maryland 21076"
Sony,SON,Fairfield Inn Laurel,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"13700 Baltimore Avenue Laurel, Maryland 20707"
Sony,SON,Sheraton Baltimore Washington Airport Hotel - BWI,95,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1100 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Sony,SON,The Westin Baltimore Washington Airport - BWI,116,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1110 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Sony,SON,SpringHill Suites Baltimore BWI Airport,85,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"899 Elkridge Landing Road Linthicum, Maryland 21090"
Sony,SON,BWI Airport Marriott,125,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1743 West Nursery Road Linthicum, Maryland 21090"
Sony,SON,Courtyard Baltimore BWI Airport,85,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1671 West Nursery Road Linthicum, Maryland 21090"
Sony,SON,Fairfield Inn & Suites Baltimore BWI Airport,98,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1020 Andover Road Linthicum Heights, Maryland 21090"
Sony,SON,Residence Inn Baltimore BWI Airport,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1160 Winterson Road Linthicum, Maryland 21090"
Sony,SON,Aloft BWI Baltimore Washington International Airport,85,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1741 West Nursery Road Linthicum, Maryland 21090"
Sony,SON,TownePlace Suites Baltimore BWI Airport,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1171 Winterson Road Linthicum, Maryland 21090"
Sony,SON,Courtyard Silver Spring North/White Oak,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12521 Prosperity Drive Silver Spring, Maryland 20904"
Sony,SON,Sheraton College Park North Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4095 Powder Mill Road Beltsville, Maryland 20705"
Sony,SON,Residence Inn Silver Spring,152,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12000 Plum Orchard Drive Silver Spring, Maryland 20904"
Sony,SON,TownePlace Suites College Park,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"9620 Baltimore Avenue College Park, Maryland 20740"
Sony,SON,Baltimore Marriott Inner Harbor at Camden Yards,161,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"110 South Eutaw Street Baltimore, Maryland 21201"
Sony,SON,Sheraton Inner Harbor Hotel,125,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"300 South Charles Street Baltimore, Maryland 21201"
Sony,SON,Residence Inn Greenbelt,116,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6320 Golden Triangle Drive Greenbelt, Maryland 20770"
Sony,SON,Courtyard Greenbelt,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6301 Golden Triangle Drive Greenbelt, Maryland 20770"
Sony,SON,Delta Hotels Baltimore Inner Harbor,152,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1 East Redwood Street Baltimore, Maryland 21202"
Sony,SON,Residence Inn Baltimore Downtown/ Inner Harbor,94,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"17 Light Street Baltimore, Maryland 21202"
Sony,SON,SpringHill Suites Baltimore Downtown/Inner Harbor,80,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 East Redwood Street Baltimore, Maryland 21202"
Sony,SON,Renaissance Baltimore Harborplace Hotel,179,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"202 East Pratt Street Baltimore, Maryland 21202"
Sony,SON,Courtyard Baltimore Downtown/McHenry Row,103,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1803 Porter Street Baltimore, Maryland 21230"
Sony,SON,Residence Inn Baltimore Owings Mills,179,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"10620 Red Run Boulevard Owings Mills, Maryland 21117"
Sony,SON,Baltimore Marriott Waterfront,179,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"700 Aliceanna Street Baltimore, Maryland 21202"
Sony,SON,Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"101 S. President Street Baltimore, Maryland 21202"
Sony,SON,Courtyard Baltimore Downtown/Inner Harbor,134,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1000 Aliceanna Street Baltimore, Maryland 21202"
Sony,SON,Delta Hotels Baltimore North,152,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"5100 Falls Road Baltimore, Maryland 21210"
Sprint,SPR,SpringHill Suites Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7055 Minstrel Way Columbia, Maryland 21046"
Sprint,SPR,Courtyard Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"8910 Stanford Boulevard Columbia, Maryland 21045"
Sprint,SPR,Residence Inn Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4950 Beaver Run Ellicott City, Maryland 21043"
Sprint,SPR,Residence Inn Fulton at Maple Lawn,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"11800 West Market Place Fulton, Maryland 20759"
Sprint,SPR,TownePlace Suites Fort Meade National Business Park,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 National Business Parkway Annapolis Junction, Maryland 20701"
Sprint,SPR,Courtyard Fort Meade BWI Business District,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"2700 Hercules Road Annapolis Junction, Maryland 20701"
Sprint,SPR,TownePlace Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7021 Arundel Mills Circle Hanover, Maryland 21076"
Sprint,SPR,Residence Inn Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7035 Arundel Mills Circle Hanover, Maryland 21076"
Sprint,SPR,Element Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7522 Teague Road Hanover, Maryland 21076"
Sprint,SPR,Aloft Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7520 Teague Road Hanover, Maryland 21076"
Sprint,SPR,SpringHill Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7544 Teague Road Hanover, Maryland 21076"
Sprint,SPR,Fairfield Inn & Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7539 Teague Road Hanover, Maryland 21076"
Sprint,SPR,Fairfield Inn Laurel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"13700 Baltimore Avenue Laurel, Maryland 20707"
Sprint,SPR,Sheraton Baltimore Washington Airport Hotel - BWI,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1100 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Sprint,SPR,The Westin Baltimore Washington Airport - BWI,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1110 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Sprint,SPR,SpringHill Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"899 Elkridge Landing Road Linthicum, Maryland 21090"
Sprint,SPR,BWI Airport Marriott,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1743 West Nursery Road Linthicum, Maryland 21090"
Sprint,SPR,Courtyard Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1671 West Nursery Road Linthicum, Maryland 21090"
Sprint,SPR,Fairfield Inn & Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1020 Andover Road Linthicum Heights, Maryland 21090"
Sprint,SPR,Residence Inn Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1160 Winterson Road Linthicum, Maryland 21090"
Sprint,SPR,Aloft BWI Baltimore Washington International Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1741 West Nursery Road Linthicum, Maryland 21090"
Sprint,SPR,TownePlace Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1171 Winterson Road Linthicum, Maryland 21090"
Sprint,SPR,Courtyard Silver Spring North/White Oak,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12521 Prosperity Drive Silver Spring, Maryland 20904"
Sprint,SPR,Sheraton College Park North Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4095 Powder Mill Road Beltsville, Maryland 20705"
Sprint,SPR,Residence Inn Silver Spring,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12000 Plum Orchard Drive Silver Spring, Maryland 20904"
Sprint,SPR,TownePlace Suites College Park,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"9620 Baltimore Avenue College Park, Maryland 20740"
Sprint,SPR,Baltimore Marriott Inner Harbor at Camden Yards,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"110 South Eutaw Street Baltimore, Maryland 21201"
Sprint,SPR,Sheraton Inner Harbor Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"300 South Charles Street Baltimore, Maryland 21201"
Sprint,SPR,Residence Inn Greenbelt,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6320 Golden Triangle Drive Greenbelt, Maryland 20770"
Sprint,SPR,Courtyard Greenbelt,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6301 Golden Triangle Drive Greenbelt, Maryland 20770"
Sprint,SPR,Delta Hotels Baltimore Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1 East Redwood Street Baltimore, Maryland 21202"
Sprint,SPR,Residence Inn Baltimore Downtown/ Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"17 Light Street Baltimore, Maryland 21202"
Sprint,SPR,SpringHill Suites Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 East Redwood Street Baltimore, Maryland 21202"
Sprint,SPR,Renaissance Baltimore Harborplace Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"202 East Pratt Street Baltimore, Maryland 21202"
Sprint,SPR,Courtyard Baltimore Downtown/McHenry Row,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1803 Porter Street Baltimore, Maryland 21230"
Sprint,SPR,Residence Inn Baltimore Owings Mills,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"10620 Red Run Boulevard Owings Mills, Maryland 21117"
Sprint,SPR,Baltimore Marriott Waterfront,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"700 Aliceanna Street Baltimore, Maryland 21202"
Sprint,SPR,Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"101 S. President Street Baltimore, Maryland 21202"
Sprint,SPR,Courtyard Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1000 Aliceanna Street Baltimore, Maryland 21202"
Sprint,SPR,Delta Hotels Baltimore North,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"5100 Falls Road Baltimore, Maryland 21210"
Southwest Airlines,SW8,SpringHill Suites Columbia,123,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7055 Minstrel Way Columbia, Maryland 21046"
Southwest Airlines,SW8,Courtyard Columbia,87,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"8910 Stanford Boulevard Columbia, Maryland 21045"
Southwest Airlines,SW8,Residence Inn Columbia,156,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4950 Beaver Run Ellicott City, Maryland 21043"
Southwest Airlines,SW8,Residence Inn Fulton at Maple Lawn,175,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"11800 West Market Place Fulton, Maryland 20759"
Southwest Airlines,SW8,TownePlace Suites Fort Meade National Business Park,136,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 National Business Parkway Annapolis Junction, Maryland 20701"
Southwest Airlines,SW8,Courtyard Fort Meade BWI Business District,87,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"2700 Hercules Road Annapolis Junction, Maryland 20701"
Southwest Airlines,SW8,TownePlace Suites Arundel Mills BWI Airport,105,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7021 Arundel Mills Circle Hanover, Maryland 21076"
Southwest Airlines,SW8,Residence Inn Arundel Mills BWI Airport,103,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7035 Arundel Mills Circle Hanover, Maryland 21076"
Southwest Airlines,SW8,Element Arundel Mills BWI Airport,132,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7522 Teague Road Hanover, Maryland 21076"
Southwest Airlines,SW8,Aloft Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7520 Teague Road Hanover, Maryland 21076"
Southwest Airlines,SW8,SpringHill Suites Arundel Mills BWI Airport,79,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7544 Teague Road Hanover, Maryland 21076"
Southwest Airlines,SW8,Fairfield Inn & Suites Arundel Mills BWI Airport,116,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7539 Teague Road Hanover, Maryland 21076"
Southwest Airlines,SW8,Fairfield Inn Laurel,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"13700 Baltimore Avenue Laurel, Maryland 20707"
Southwest Airlines,SW8,Sheraton Baltimore Washington Airport Hotel - BWI,103,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1100 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Southwest Airlines,SW8,The Westin Baltimore Washington Airport - BWI,109,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1110 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Southwest Airlines,SW8,SpringHill Suites Baltimore BWI Airport,92,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"899 Elkridge Landing Road Linthicum, Maryland 21090"
Southwest Airlines,SW8,BWI Airport Marriott,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1743 West Nursery Road Linthicum, Maryland 21090"
Southwest Airlines,SW8,Courtyard Baltimore BWI Airport,92,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1671 West Nursery Road Linthicum, Maryland 21090"
Southwest Airlines,SW8,Fairfield Inn & Suites Baltimore BWI Airport,91,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1020 Andover Road Linthicum Heights, Maryland 21090"
Southwest Airlines,SW8,Residence Inn Baltimore BWI Airport,109,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1160 Winterson Road Linthicum, Maryland 21090"
Southwest Airlines,SW8,Aloft BWI Baltimore Washington International Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1741 West Nursery Road Linthicum, Maryland 21090"
Southwest Airlines,SW8,TownePlace Suites Baltimore BWI Airport,117,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1171 Winterson Road Linthicum, Maryland 21090"
Southwest Airlines,SW8,Courtyard Silver Spring North/White Oak,97,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12521 Prosperity Drive Silver Spring, Maryland 20904"
Southwest Airlines,SW8,Sheraton College Park North Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4095 Powder Mill Road Beltsville, Maryland 20705"
Southwest Airlines,SW8,Residence Inn Silver Spring,166,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12000 Plum Orchard Drive Silver Spring, Maryland 20904"
Southwest Airlines,SW8,TownePlace Suites College Park,103,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"9620 Baltimore Avenue College Park, Maryland 20740"
Southwest Airlines,SW8,Baltimore Marriott Inner Harbor at Camden Yards,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"110 South Eutaw Street Baltimore, Maryland 21201"
Southwest Airlines,SW8,Sheraton Inner Harbor Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"300 South Charles Street Baltimore, Maryland 21201"
Southwest Airlines,SW8,Residence Inn Greenbelt,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6320 Golden Triangle Drive Greenbelt, Maryland 20770"
Southwest Airlines,SW8,Courtyard Greenbelt,87,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6301 Golden Triangle Drive Greenbelt, Maryland 20770"
Southwest Airlines,SW8,Delta Hotels Baltimore Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1 East Redwood Street Baltimore, Maryland 21202"
Southwest Airlines,SW8,Residence Inn Baltimore Downtown/ Inner Harbor,97,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"17 Light Street Baltimore, Maryland 21202"
Southwest Airlines,SW8,SpringHill Suites Baltimore Downtown/Inner Harbor,76,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 East Redwood Street Baltimore, Maryland 21202"
Southwest Airlines,SW8,Renaissance Baltimore Harborplace Hotel,195,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"202 East Pratt Street Baltimore, Maryland 21202"
Southwest Airlines,SW8,Courtyard Baltimore Downtown/McHenry Row,112,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1803 Porter Street Baltimore, Maryland 21230"
Southwest Airlines,SW8,Residence Inn Baltimore Owings Mills,176,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"10620 Red Run Boulevard Owings Mills, Maryland 21117"
Southwest Airlines,SW8,Baltimore Marriott Waterfront,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"700 Aliceanna Street Baltimore, Maryland 21202"
Southwest Airlines,SW8,Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,82,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"101 S. President Street Baltimore, Maryland 21202"
Southwest Airlines,SW8,Courtyard Baltimore Downtown/Inner Harbor,131,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1000 Aliceanna Street Baltimore, Maryland 21202"
Southwest Airlines,SW8,Delta Hotels Baltimore North,149,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"5100 Falls Road Baltimore, Maryland 21210"
Sun Microsystems,SUN,SpringHill Suites Columbia,104,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7055 Minstrel Way Columbia, Maryland 21046"
Sun Microsystems,SUN,Courtyard Columbia,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"8910 Stanford Boulevard Columbia, Maryland 21045"
Sun Microsystems,SUN,Residence Inn Columbia,135,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4950 Beaver Run Ellicott City, Maryland 21043"
Sun Microsystems,SUN,Residence Inn Fulton at Maple Lawn,152,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"11800 West Market Place Fulton, Maryland 20759"
Sun Microsystems,SUN,TownePlace Suites Fort Meade National Business Park,118,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 National Business Parkway Annapolis Junction, Maryland 20701"
Sun Microsystems,SUN,Courtyard Fort Meade BWI Business District,99,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"2700 Hercules Road Annapolis Junction, Maryland 20701"
Sun Microsystems,SUN,TownePlace Suites Arundel Mills BWI Airport,101,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7021 Arundel Mills Circle Hanover, Maryland 21076"
Sun Microsystems,SUN,Residence Inn Arundel Mills BWI Airport,110,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7035 Arundel Mills Circle Hanover, Maryland 21076"
Sun Microsystems,SUN,Element Arundel Mills BWI Airport,135,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7522 Teague Road Hanover, Maryland 21076"
Sun Microsystems,SUN,Aloft Arundel Mills BWI Airport,110,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7520 Teague Road Hanover, Maryland 21076"
Sun Microsystems,SUN,SpringHill Suites Arundel Mills BWI Airport,84,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7544 Teague Road Hanover, Maryland 21076"
Sun Microsystems,SUN,Fairfield Inn & Suites Arundel Mills BWI Airport,118,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7539 Teague Road Hanover, Maryland 21076"
Sun Microsystems,SUN,Fairfield Inn Laurel,101,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"13700 Baltimore Avenue Laurel, Maryland 20707"
Sun Microsystems,SUN,Sheraton Baltimore Washington Airport Hotel - BWI,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1100 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Sun Microsystems,SUN,The Westin Baltimore Washington Airport - BWI,110,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1110 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Sun Microsystems,SUN,SpringHill Suites Baltimore BWI Airport,80,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"899 Elkridge Landing Road Linthicum, Maryland 21090"
